date,TMAX,TMIN,PRCP,SNOW,AWND,TEMP_AVG,RAIN_FLAG,HOT_DAY,COLD_DAY,WEEKDAY,IS_WEEKEND,trips,total_time,avg_time,member_percent,casual_percent,ebike_percent,regular_percent
2023-06-04,20.6,9.4,0.0,0,26,15.0,0,0,0,6,1,102893,1658058.47560087,16.1143952999804,74.0662630110892,25.9337369889108,36.0675653348624,63.9324346651376
2023-06-05,24.4,13.3,0.0,0,13,18.85,0,0,0,0,0,114491,1566430.55401673,13.6816916090936,83.5139879990567,16.4860120009433,39.5393524381829,60.4606475618171
2023-06-06,26.1,15.6,0.0,0,17,20.85,0,0,0,1,0,111631,1442181.08221617,12.9191808925492,84.5025127428761,15.4974872571239,40.918741209879,59.081258790121
2023-06-07,20.6,13.9,0.0,0,22,17.25,0,0,0,2,0,91742,1064716.03254976,11.6055463424577,86.0380196638399,13.9619803361601,46.5620980575963,53.4379019424037
2023-06-08,22.2,12.8,0.0,0,12,17.5,0,0,0,3,0,95888,1181431.39053355,12.3209514280571,83.3639245786751,16.6360754213249,49.5181878858668,50.4818121141331
2023-06-09,22.2,14.4,0.0,0,17,18.3,0,0,0,4,0,111877,1541558.47933358,13.7790473406828,81.0953100279771,18.9046899720228,47.8740044870706,52.1259955129294
2023-06-10,25.6,14.4,0.0,0,17,20.0,0,0,0,5,1,121330,2028986.86164961,16.7228786091618,72.4758921948405,27.5241078051595,40.8934311382181,59.1065688617819
2023-06-11,27.8,17.8,0.3,0,4,22.8,1,0,0,6,1,107702,1810342.52590014,16.8088106618274,73.1564873447104,26.8435126552896,38.7244433715251,61.2755566284749
2023-06-12,25.6,18.9,7.6,0,13,22.25,1,0,0,0,0,96596,1241193.65099862,12.8493276222477,84.742639446768,15.257360553232,43.6384529380099,56.3615470619901
2023-06-13,25.6,17.8,0.0,0,22,21.700000000000003,0,0,0,1,0,130621,1816582.57191659,13.9072780940017,83.076993745263,16.923006254737,42.8874377014416,57.1125622985584
2023-06-14,24.4,17.2,3.6,0,17,20.8,1,0,0,2,0,116494,1501914.11849898,12.8926306805414,84.8215358730922,15.1784641269078,43.7550431781894,56.2449568218106
2023-06-15,25.0,16.1,0.0,0,23,20.55,0,0,0,3,0,133704,1849803.33723354,13.8350635525755,82.1523664213487,17.8476335786513,41.350296176629,58.649703823371
2023-06-16,26.1,17.2,5.8,0,12,21.65,1,0,0,4,0,105098,1381026.8890507,13.1403726907335,81.3659631962549,18.6340368037451,46.9799615596871,53.0200384403129
2023-06-17,25.0,16.7,0.0,0,20,20.85,0,0,0,5,1,115671,1878585.69838312,16.2407664702744,71.8883730580699,28.1116269419301,45.2732318385767,54.7267681614233
2023-06-18,26.7,16.7,0.0,0,20,21.7,0,0,0,6,1,109889,1919027.37844998,17.4633255234829,70.0497775027528,29.9502224972472,42.583880097189,57.416119902811
2023-06-19,27.2,18.3,0.0,0,17,22.75,0,0,0,0,0,119723,1844661.01878399,15.4077413595045,75.6755176532496,24.3244823467504,42.7394903234967,57.2605096765033
2023-06-20,25.6,17.8,0.0,0,24,21.700000000000003,0,0,0,1,0,127781,1726445.26416705,13.5109700516276,83.132860127875,16.867139872125,42.3380627792864,57.6619372207136
2023-06-21,22.8,16.7,0.0,0,47,19.75,0,0,0,2,0,131418,1726935.54978332,13.1407839853241,83.5091083413231,16.4908916586769,42.4287388333409,57.5712611666591
2023-06-22,22.2,15.6,0.0,0,39,18.9,0,0,0,3,0,115888,1469889.96060041,12.6837115197467,83.328731188734,16.671268811266,46.7097542454784,53.2902457545216
2023-06-23,21.7,18.3,1.0,0,14,20.0,1,0,0,4,0,106646,1378085.11001655,12.9220515538935,81.3663897380117,18.6336102619883,48.5428426757684,51.4571573242316
2023-06-24,25.6,20.6,1.8,0,3,23.1,1,0,0,5,1,109842,1671653.28936453,15.2187076834409,73.3107554487354,26.6892445512645,47.7176307787549,52.2823692212451
2023-06-25,29.4,21.7,0.0,0,7,25.55,0,0,0,6,1,115519,1876156.189467,16.2411048352827,71.4168232065721,28.5831767934279,45.1328352911642,54.8671647088358
2023-06-26,25.6,20.0,13.0,0,18,22.8,1,0,0,0,0,101779,1299626.43288251,12.7691020041711,83.2352449915994,16.7647550084006,43.8793857279006,56.1206142720994
2023-06-27,26.1,18.9,2.0,0,7,22.5,1,0,0,1,0,118355,1520320.81690096,12.8454295712133,83.7919817498205,16.2080182501795,46.5649951417346,53.4350048582654
2023-06-28,27.8,18.9,0.0,0,17,23.35,0,0,0,2,0,130137,1729674.97193258,13.2911852273573,82.0681282033549,17.9318717966451,45.9093109569146,54.0906890430854
2023-06-29,27.8,18.3,0.0,0,11,23.05,0,0,0,3,0,129459,1745973.98523392,13.4866945151276,80.658741377579,19.341258622421,47.2041341274071,52.7958658725929
2023-06-30,28.9,21.1,0.0,0,8,25.0,0,0,0,4,0,112480,1507445.07933295,13.4018943752928,78.3810455192034,21.6189544807966,50.602773826458,49.397226173542
2023-07-01,27.8,20.6,0.0,0,11,24.200000000000003,0,0,0,5,1,106844,1750613.99481706,16.3847665270589,69.1765564748605,30.8234435251395,48.7009097375613,51.2990902624387
2023-07-02,31.1,21.1,14.7,0,10,26.1,1,1,0,6,1,82279,1328816.61155056,16.150130793405,69.6556837103028,30.3443162896972,49.1510592010112,50.8489407989888
2023-07-03,31.7,22.2,11.4,0,12,26.95,1,1,0,0,0,96046,1466798.2806169,15.27183100407,74.1873685525686,25.8126314474314,51.3202007371468,48.6797992628532
2023-07-04,28.3,22.8,16.0,0,3,25.55,1,0,0,1,0,82545,1411700.08055045,17.1021876618869,69.0847416560664,30.9152583439336,52.3956629717124,47.6043370282876
2023-07-05,33.9,22.2,0.0,0,8,28.05,0,1,0,2,0,114844,1569052.43180018,13.6624676239086,80.3463829194385,19.6536170805615,51.5716972588903,48.4283027411097
2023-07-06,32.2,23.9,0.0,0,6,28.05,0,1,0,3,0,121899,1655706.06338235,13.5826057915351,80.4600529946923,19.5399470053077,50.1784264021854,49.8215735978146
2023-07-07,30.6,23.3,0.0,0,3,26.950000000000003,0,1,0,4,0,121972,1678840.99141675,13.764150718335,78.1933558521628,21.8066441478372,50.8149411340308,49.1850588659692
2023-07-08,31.1,24.4,0.0,0,13,27.75,0,1,0,5,1,115433,1775391.16798304,15.3802739942914,71.2084066081623,28.7915933918377,46.8236985957222,53.1763014042778
2023-07-09,27.8,22.2,24.9,0,8,25.0,1,0,0,6,1,87886,1299462.81848312,14.7857772396413,73.8479393760098,26.1520606239902,45.4429601984389,54.5570398015611
2023-07-10,28.9,21.7,0.0,0,17,25.3,0,0,0,0,0,122683,1651899.67463406,13.4647805697128,81.1228939624887,18.8771060375113,46.9298924871417,53.0701075128583
2023-07-11,31.7,20.0,0.0,0,13,25.85,0,1,0,1,0,132806,1783088.69696593,13.4262661097085,81.4707166844871,18.5292833155129,45.0070026956613,54.9929973043387
2023-07-12,32.8,24.4,0.0,0,14,28.6,0,1,0,2,0,132644,1724142.56520005,12.9982702964329,81.6591779500015,18.3408220499985,43.9959591085914,56.0040408914086
2023-07-13,31.1,25.0,0.0,0,11,28.05,0,1,0,3,0,130762,1739958.79794942,13.3063030387226,81.0984842691302,18.9015157308698,45.2440311405454,54.7559688594546
2023-07-14,28.9,21.7,12.2,0,20,25.3,1,0,0,4,0,105761,1380326.98865091,13.0513798909891,79.761916018192,20.238083981808,49.2648518830193,50.7351481169807
2023-07-15,31.1,21.7,1.0,0,7,26.4,1,1,0,5,1,109158,1691135.69933297,15.4925493260498,70.6947727147804,29.3052272852196,48.2163469466278,51.7836530533722
2023-07-16,25.6,23.3,33.5,0,7,24.450000000000003,1,0,0,6,1,64586,893486.892999479,13.8340645495848,75.4823026662125,24.5176973337875,51.6799306351222,48.3200693648778
2023-07-17,31.1,23.3,0.0,0,12,27.200000000000003,0,1,0,0,0,124097,1690342.32909932,13.621137731769,80.4983198626881,19.5016801373119,48.2195379420937,51.7804620579063
2023-07-18,28.9,22.8,5.6,0,6,25.85,1,0,0,1,0,121870,1564046.5788329,12.8337292100839,82.5494379256585,17.4505620743415,47.6056453598096,52.3943546401904
2023-07-19,26.7,22.2,0.0,0,6,24.45,0,0,0,2,0,131269,1711980.66165048,13.0417742319244,81.9957491867844,18.0042508132156,48.3061499668619,51.6938500331381
2023-07-20,31.1,22.2,0.0,0,12,26.65,0,1,0,3,0,138662,1861950.61230118,13.4279803572803,80.1834677128557,19.8165322871443,48.1826311462405,51.8173688537595
2023-07-21,28.9,21.7,3.8,0,14,25.3,1,0,0,4,0,124158,1726683.2059327,13.9071441705949,77.4271492775335,22.5728507224665,50.6121232622948,49.3878767377052
2023-07-22,29.4,21.1,0.0,0,14,25.25,0,0,0,5,1,132039,2170614.76304943,16.4391942005728,68.6471421322488,31.3528578677512,46.0735085845849,53.9264914154151
2023-07-23,31.1,20.6,0.0,0,7,25.85,0,1,0,6,1,121735,1988348.97546546,16.3334207538132,69.3333880970961,30.6666119029039,45.9900603770485,54.0099396229515
2023-07-24,29.4,23.3,0.0,0,14,26.35,0,0,0,0,0,124999,1700350.00973292,13.6029089011346,79.9910399283194,20.0089600716806,46.8555748445988,53.1444251554012
2023-07-25,30.0,20.0,7.1,0,13,25.0,1,0,0,1,0,111058,1394262.49331597,12.5543634255612,82.6982297538223,17.3017702461777,48.6106358839525,51.3893641160475
2023-07-26,30.6,20.0,0.0,0,9,25.3,0,1,0,2,0,142166,1910147.64526749,13.436037064189,80.5431678460391,19.4568321539609,48.2548569981571,51.7451430018429
2023-07-27,33.3,23.9,3.8,0,22,28.6,1,1,0,3,0,127622,1639103.22531635,12.843422178906,81.0612590305747,18.9387409694253,50.2969707417216,49.7030292582784
2023-07-28,33.3,23.9,0.0,0,11,28.6,0,1,0,4,0,124766,1662084.08186713,13.3216107101865,77.8729782152189,22.1270217847811,53.9129249955918,46.0870750044082
2023-07-29,31.7,21.1,1.5,0,23,26.4,1,1,0,5,1,119267,1822783.70979918,15.2832192458867,70.4796800456119,29.5203199543881,52.0948795559543,47.9051204440457
2023-07-30,26.7,18.9,0.0,0,21,22.8,0,0,0,6,1,127802,2145331.61716661,16.7863696747046,69.292342842835,30.707657157165,47.3998841958655,52.6001158041345
2023-07-31,29.4,18.9,0.0,0,13,24.15,0,0,0,0,0,129766,1754373.62058206,13.5195168270739,79.7697393770325,20.2302606229675,48.3285298152058,51.6714701847942
2023-08-01,27.8,18.3,0.0,0,21,23.05,0,0,0,1,0,141725,1943773.18061718,13.7151044672228,80.6830128770506,19.3169871229494,48.9144469924149,51.0855530075851
2023-08-02,27.2,17.8,0.0,0,13,22.5,0,0,0,2,0,143857,1958193.27173297,13.6120819406283,80.5000799404965,19.4999200595035,48.3646954962219,51.6353045037781
2023-08-03,26.7,18.9,0.0,0,14,22.8,0,0,0,3,0,139410,1891089.66701614,13.5649499104522,80.2309733878488,19.7690266121512,47.2720751739473,52.7279248260527
2023-08-04,25.0,21.7,0.0,0,12,23.35,0,0,0,4,0,127560,1729507.95206732,13.5583878337043,78.359987456883,21.640012543117,49.6887739103167,50.3112260896833
2023-08-05,30.6,21.7,0.0,0,15,26.15,0,1,0,5,1,137059,2418921.56031631,17.6487611927444,66.8536907463209,33.1463092536791,46.6492532413048,53.3507467586952
2023-08-06,30.6,20.6,0.0,0,10,25.6,0,1,0,6,1,123155,2047363.25893438,16.6242804509307,69.7811700702367,30.2188299297633,48.9147821850514,51.0852178149486
2023-08-07,27.2,20.0,28.4,0,9,23.6,1,0,0,0,0,98969,1262640.65691519,12.7579409402456,81.2456425749477,18.7543574250523,52.792288494377,47.207711505623
2023-08-08,26.7,21.1,0.3,0,24,23.9,1,0,0,1,0,132907,1777968.23158247,13.377536409538,81.6029253538188,18.3970746461812,51.6857652343368,48.3142347656632
2023-08-09,30.0,20.6,0.0,0,31,25.3,0,0,0,2,0,140710,1926752.25939986,13.6930726984569,81.1164807049961,18.8835192950039,50.8087555966172,49.1912444033828
2023-08-10,27.2,21.1,12.2,0,9,24.15,1,0,0,3,0,89651,1060021.09903367,11.8238625228237,83.5975058839277,16.4024941160723,53.3569062252513,46.6430937747487
2023-08-11,29.4,19.4,0.0,0,17,24.4,0,0,0,4,0,135360,1921781.45848259,14.1975580561659,77.4098699763593,22.5901300236407,53.9391252955083,46.0608747044917
2023-08-12,29.4,20.6,0.0,0,13,25.0,0,0,0,5,1,132005,2361034.87891631,17.8859503724578,67.4625961137836,32.5374038862164,48.6299761372675,51.3700238627325
2023-08-13,31.1,20.6,17.5,0,21,25.85,1,1,0,6,1,116922,1931017.25638271,16.5154312822457,70.7095328509605,29.2904671490395,51.7002788183575,48.2997211816425
2023-08-14,30.6,22.2,0.5,0,5,26.4,1,1,0,0,0,123081,1662430.10723418,13.5067972086203,80.3617130182563,19.6382869817437,51.4864195123537,48.5135804876463
2023-08-15,26.7,21.1,19.6,0,21,23.9,1,0,0,1,0,128808,1707706.46871672,13.2577671318296,82.0779765231973,17.9220234768027,51.7879324265574,48.2120675734426
2023-08-16,27.8,20.6,33.8,0,13,24.200000000000003,1,0,0,2,0,135633,1830841.79689924,13.498498130243,81.2258078786136,18.7741921213864,51.7595275486054,48.2404724513946
2023-08-17,26.1,22.2,0.0,0,17,24.15,0,0,0,3,0,131527,1745801.05161714,13.273328302304,80.7248701787466,19.2751298212534,50.7431934127594,49.2568065872406
2023-08-18,26.7,18.3,19.6,0,22,22.5,1,0,0,4,0,127166,1830550.36151673,14.3949669055938,76.8153437239514,23.1846562760486,51.6191434817483,48.3808565182517
2023-08-19,25.6,17.2,0.0,0,22,21.4,0,0,0,5,1,143340,2697917.6326344,18.8218057250897,66.0108832147342,33.9891167852658,44.3965396958281,55.6034603041719
2023-08-20,29.4,18.9,0.0,0,16,24.15,0,0,0,6,1,118792,1977472.67910045,16.6465138990877,69.9154825240757,30.0845174759243,47.2422385345815,52.7577614654186
2023-08-21,31.1,22.8,0.0,0,20,26.950000000000003,0,1,0,0,0,121420,1641623.45721732,13.5202063681216,80.4875638280349,19.5124361719651,48.6040191072311,51.3959808927689
2023-08-22,26.1,19.4,0.0,0,22,22.75,0,0,0,1,0,136111,1844768.03671639,13.5534088847808,81.3270051649022,18.6729948350978,47.5354673758917,52.4645326241083
2023-08-23,26.7,17.8,0.0,0,14,22.25,0,0,0,2,0,136720,1838071.15326493,13.4440546610953,81.5140433001755,18.4859566998245,47.0925980105325,52.9074019894675
2023-08-24,22.8,19.4,3.6,0,5,21.1,1,0,0,3,0,100987,1252234.82268251,12.3999606155495,83.1215899076119,16.8784100923881,50.6580054858546,49.3419945141454
2023-08-25,25.6,20.6,11.2,0,6,23.1,1,0,0,4,0,98154,1270286.88304954,12.9417739781315,79.6544206043564,20.3455793956436,56.2198178372761,43.7801821627239
2023-08-26,28.9,22.8,13.2,0,12,25.85,1,0,0,5,1,124422,2032046.19661741,16.3318882240873,69.8887656523766,30.1112343476234,51.4507080741348,48.5492919258652
2023-08-27,28.9,21.1,0.0,0,21,25.0,0,0,0,6,1,124929,2057322.18038238,16.4679312279966,70.5464703951845,29.4535296048155,50.9649480905154,49.0350519094846
2023-08-28,24.4,20.6,0.0,0,17,22.5,0,0,0,0,0,121316,1632722.95199878,13.4584304790695,81.2547396880873,18.7452603119127,51.754921032675,48.245078967325
2023-08-29,26.7,20.0,0.0,0,19,23.35,0,0,0,1,0,134291,1767538.20650005,13.1620004803006,81.9265624650944,18.0734375349055,51.7048797015437,48.2951202984563
2023-08-30,28.3,20.0,6.9,0,22,24.15,1,0,0,2,0,129609,1705736.17166776,13.1606306017924,81.7281207323565,18.2718792676435,51.4956523080959,48.5043476919041
2023-08-31,25.0,17.8,0.0,0,33,21.4,0,0,0,3,0,137031,1854208.6902837,13.5313081732142,80.6292006918143,19.3707993081857,49.9974458334245,50.0025541665754
2023-09-01,24.4,16.1,0.0,0,20,20.25,0,0,0,4,0,126814,1829612.90473307,14.4275309093087,75.4758938287571,24.5241061712429,50.2263157064677,49.7736842935323
2023-09-02,26.1,16.7,0.0,0,10,21.4,0,0,0,5,1,117986,2023144.29318338,17.1473250485934,68.16995236723,31.83004763277,48.526943874697,51.473056125303
2023-09-03,31.1,20.0,0.0,0,18,25.55,0,1,0,6,1,110654,1903602.26506655,17.2031943270603,67.1281652719287,32.8718347280713,49.8915538525494,50.1084461474506
2023-09-04,31.7,22.8,0.0,0,8,27.25,0,1,0,0,0,110362,1756274.33208264,15.913759555668,70.6982475852195,29.3017524147805,51.0329642449394,48.9670357550606
2023-09-05,33.3,23.9,0.0,0,13,28.6,0,1,0,1,0,132287,1693588.10735025,12.802377462262,82.7889361766462,17.2110638233538,49.6677678078723,50.3322321921277
2023-09-06,33.9,25.0,0.0,0,11,29.45,0,1,0,2,0,140254,1806500.61506567,12.8802074455321,83.2560925178605,16.7439074821395,48.4799007514937,51.5200992485063
2023-09-07,33.9,24.4,0.0,0,9,29.15,0,1,0,3,0,143654,1837655.51669862,12.7922335382142,82.3450791485096,17.6549208514904,48.6042852966155,51.3957147033845
2023-09-08,32.2,21.7,2.5,0,8,26.950000000000003,1,1,0,4,0,119403,1528281.24260089,12.7993538068634,80.6562649179669,19.3437350820331,52.8278183965227,47.1721816034773
2023-09-09,28.9,21.1,0.5,0,5,25.0,1,0,0,5,1,124567,1827592.61173301,14.6715631887497,73.0418168535808,26.9581831464192,52.3140157505599,47.6859842494401
2023-09-10,25.0,20.6,45.7,0,11,22.8,1,0,0,6,1,85432,1202898.88811746,14.0801911241392,75.5360988856634,24.4639011143365,52.5470549676936,47.4529450323064
2023-09-11,27.8,20.6,42.2,0,13,24.200000000000003,1,0,0,0,0,110430,1410752.50940065,12.7750838485978,82.9910350448248,17.0089649551752,51.7033414832926,48.2966585167074
2023-09-12,27.8,20.0,0.0,0,4,23.9,0,0,0,1,0,155005,2100607.26963246,13.5518678083445,82.4831457049773,17.5168542950227,49.715815618851,50.284184381149
2023-09-13,26.1,21.1,5.6,0,12,23.6,1,0,0,2,0,143044,1854527.17165091,12.9647323316665,83.6001510024887,16.3998489975113,50.0370515365901,49.9629484634099
2023-09-14,25.0,17.2,0.0,0,24,21.1,0,0,0,3,0,155215,2045298.8003498,13.1771980823361,82.4185806784138,17.5814193215862,43.7161356827626,56.2838643172374
2023-09-15,20.6,14.4,0.0,0,28,17.5,0,0,0,4,0,144243,1913342.65626448,13.2647175687171,79.7972865234362,20.2027134765639,51.9602337721761,48.0397662278239
2023-09-16,23.9,15.6,0.0,0,28,19.75,0,0,0,5,1,142288,2307720.69906718,16.2186600350499,70.7621162712246,29.2378837287754,50.3612391768807,49.6387608231193
2023-09-17,25.0,15.0,5.3,0,10,20.0,1,0,0,6,1,124157,1996010.09241643,16.0765006597812,71.1035221534025,28.8964778465975,50.0632263988337,49.9367736011663
2023-09-18,20.0,15.6,34.0,0,15,17.8,1,0,0,0,0,59235,670571.649600181,11.3205309293524,85.3414366506289,14.6585633493711,60.0,40.0
2023-09-19,22.2,14.4,0.0,0,20,18.3,0,0,0,1,0,151180,2026530.86436827,13.4047550229413,82.3501785950523,17.6498214049477,52.8614896150284,47.1385103849716
2023-09-20,23.3,14.4,0.0,0,12,18.85,0,0,0,2,0,155148,2066375.85974927,13.3187399112415,82.0184597932297,17.9815402067703,51.3941526800217,48.6058473199783
2023-09-21,21.7,13.9,0.0,0,15,17.8,0,0,0,3,0,152016,2036832.63763257,13.3988043208121,81.1954004841596,18.8045995158404,50.4815282601831,49.5184717398169
2023-09-22,21.7,15.0,0.0,0,31,18.35,0,0,0,4,0,147693,1978357.40241633,13.395065456158,79.0877021930626,20.9122978069374,52.3464212928169,47.6535787071831
2023-09-23,17.2,13.9,24.4,0,52,15.55,1,0,0,5,1,35461,418659.937982322,11.8062078898599,80.8465638306872,19.1534361693128,61.0501677899664,38.9498322100336
2023-09-24,18.9,16.7,31.8,0,53,17.799999999999997,1,0,0,6,1,34443,396410.822083259,11.5091839294852,82.3534535319223,17.6465464680777,61.1067560897715,38.8932439102285
2023-09-25,18.9,13.9,15.0,0,43,16.4,1,0,0,0,0,42673,434065.244817085,10.1718942848426,88.0908302673822,11.9091697326178,61.549457502402,38.450542497598
2023-09-26,15.6,12.2,5.1,0,30,13.9,1,0,0,1,0,82835,942318.860216362,11.3758539290924,86.8545904508964,13.1454095491036,57.8777086980141,42.1222913019859
2023-09-27,17.8,10.0,0.0,0,31,13.9,0,0,0,2,0,136632,1748006.8576672,12.7935392709409,84.0117981146437,15.9882018853563,50.4310849581357,49.5689150418643
2023-09-28,18.3,13.3,9.7,0,29,15.8,1,0,0,3,0,106580,1293568.26800036,12.1370638769035,85.1557515481329,14.8442484518671,51.8746481516232,48.1253518483768
2023-09-29,17.2,15.0,139.2,0,36,16.1,1,0,0,4,0,47942,644957.910033445,13.4528786874442,77.7209962037462,22.2790037962538,60.1163906386884,39.8836093613116
2023-09-30,18.9,13.9,1.0,0,23,16.4,1,0,0,5,1,101183,1450443.06468311,14.3348493786814,75.8674876214384,24.1325123785616,53.4230058409021,46.5769941590979
2023-10-01,24.4,15.0,0.0,0,19,19.7,0,0,0,6,1,130514,2200250.01516719,16.858344814864,70.9104004168135,29.0895995831865,47.6853057909496,52.3146942090504
2023-10-02,25.0,17.2,0.0,0,10,21.1,0,0,0,0,0,134747,1832846.56855048,13.6021326526787,81.9877251441591,18.0122748558409,47.3732253779305,52.6267746220695
2023-10-03,26.7,16.1,0.0,0,4,21.4,0,0,0,1,0,145868,1951633.28401678,13.3794477473933,83.1169276332026,16.8830723667974,46.1732525296844,53.8267474703156
2023-10-04,28.3,18.9,0.0,0,7,23.6,0,0,0,2,0,149213,1994178.60581646,13.3646438702824,82.6369016104495,17.3630983895505,46.1146146783457,53.8853853216543
2023-10-05,25.0,16.7,0.0,0,10,20.85,0,0,0,3,0,147353,2008061.88820033,13.6275602682018,82.1992087029107,17.8007912970893,45.3509599397366,54.6490400602635
2023-10-06,21.7,19.4,3.6,0,10,20.55,1,0,0,4,0,120829,1531228.56008373,12.6726908282261,81.2710524791234,18.7289475208766,50.1576608264572,49.8423391735428
2023-10-07,20.6,11.7,8.9,0,26,16.15,1,0,0,5,1,68270,858644.99716745,12.5771934549209,78.1001904203896,21.8998095796104,54.2522337776476,45.7477662223524
2023-10-08,15.0,10.0,0.0,0,30,12.5,0,0,0,6,1,104407,1562566.32913378,14.9661069577115,72.3869089237312,27.6130910762688,53.05582958997,46.94417041003
2023-10-09,15.6,9.4,0.0,0,18,12.5,0,0,0,0,0,107366,1390364.52948326,12.9497655634303,80.6996628355345,19.3003371644655,53.5588547584897,46.4411452415103
2023-10-10,17.2,11.1,0.5,0,15,14.15,1,0,0,1,0,127611,1599613.83925012,12.53507800464,84.8892336867511,15.1107663132489,52.9703552201613,47.0296447798387
2023-10-11,20.6,12.8,0.0,0,9,16.700000000000003,0,0,0,2,0,141542,1843424.69981686,13.0238706519397,83.8323607127213,16.1676392872787,52.775148012604,47.224851987396
2023-10-12,20.6,11.7,0.0,0,8,16.15,0,0,0,3,0,141688,1875072.67168324,13.2338142375022,82.8623454350404,17.1376545649596,52.6628931172718,47.3371068827282
2023-10-13,17.2,10.6,0.0,0,17,13.9,0,0,0,4,0,135848,1834633.52558224,13.505046269229,78.84326600318,21.15673399682,56.3350214946116,43.6649785053884
2023-10-14,13.3,9.4,20.6,0,20,11.35,1,0,0,5,1,41808,475657.1991166,11.3771813795589,80.4989475698431,19.5010524301569,62.3301760428626,37.6698239571374
2023-10-15,15.6,10.0,0.3,0,26,12.8,1,0,0,6,1,105753,1542937.37799948,14.5900104772392,74.7922044764688,25.2077955235312,56.5364575945836,43.4635424054164
2023-10-16,17.2,8.9,0.0,0,18,13.05,0,0,0,0,0,120034,1514439.64748265,12.6167556482552,83.7695986137261,16.2304013862739,55.4984421080694,44.5015578919306
2023-10-17,16.1,10.6,0.0,0,13,13.35,0,0,0,1,0,132440,1667392.53316664,12.5897956294672,84.5039263062519,15.4960736937481,54.8693748112353,45.1306251887647
2023-10-18,17.2,11.1,0.0,0,9,14.15,0,0,0,2,0,136010,1708892.60326546,12.5644629311482,84.3511506506874,15.6488493493126,55.5973825454011,44.4026174545989
2023-10-19,17.8,11.1,0.0,0,9,14.45,0,0,0,3,0,139000,1747216.24266652,12.5699010263778,82.9410071942446,17.0589928057554,55.7791366906475,44.2208633093525
2023-10-20,17.2,15.0,21.3,0,12,16.1,1,0,0,4,0,61620,669226.079682631,10.8605335878389,84.7922752353132,15.2077247646868,63.6270691333983,36.3729308666018
2023-10-21,17.2,13.3,17.0,0,25,15.25,1,0,0,5,1,94267,1303018.78591574,13.8226397988239,76.2695322859537,23.7304677140463,58.7543891287513,41.2456108712487
2023-10-22,13.9,8.9,0.0,0,37,11.4,0,0,0,6,1,99594,1389074.28736719,13.9473691925936,75.6762455569613,24.3237544430387,56.1077976584935,43.8922023415065
2023-10-23,15.6,8.3,0.0,0,24,11.95,0,0,0,0,0,115263,1412213.46874918,12.252097106176,84.6464173238594,15.3535826761407,55.0055091399669,44.9944908600331
2023-10-24,18.3,8.3,0.0,0,13,13.3,0,0,0,1,0,132504,1649918.66954978,12.4518404693426,84.939322586488,15.060677413512,55.3221034836684,44.6778965163316
2023-10-25,22.2,11.7,0.0,0,23,16.95,0,0,0,2,0,141274,1796295.67824935,12.7149771242363,84.2101165111769,15.7898834888231,55.6818664439316,44.3181335560684
2023-10-26,25.0,14.4,0.0,0,11,19.7,0,0,0,3,0,148854,1966610.64121722,13.2116748036144,82.5204562860252,17.4795437139748,55.1123920082766,44.8876079917234
2023-10-27,23.3,17.2,0.0,0,17,20.25,0,0,0,4,0,146456,1969721.941218,13.4492403262275,79.5078385317092,20.4921614682908,56.9911782378325,43.0088217621675
2023-10-28,26.7,17.2,0.0,0,22,21.95,0,0,0,5,1,155914,2599841.46846726,16.6748429805356,68.9681491078415,31.0318508921585,53.8380132637223,46.1619867362777
2023-10-29,17.2,10.6,11.9,0,31,13.9,1,0,0,6,1,49512,594303.776449492,12.0032270247514,79.1121344320569,20.8878655679431,59.0786072063338,40.9213927936662
2023-10-30,15.6,10.0,15.0,0,20,12.8,1,0,0,0,0,98748,1197628.39240007,12.1281280876582,85.9551585854903,14.0448414145097,55.8816381091263,44.1183618908737
2023-10-31,10.6,7.2,0.0,0,17,8.9,0,0,0,1,0,117200,1408403.43396867,12.0170941464903,85.9744027303754,14.0255972696246,55.9069965870307,44.0930034129693
2023-11-01,9.4,3.9,0.3,0,30,6.65,1,0,0,2,0,100111,1176885.8872501,11.7558099234859,87.5248474193645,12.4751525806355,56.8758677867567,43.1241322132433
2023-11-02,8.9,1.7,0.0,0,20,5.3,0,0,0,3,0,108171,1278266.90865047,11.8170943104017,86.8291871203927,13.1708128796073,56.6131403056272,43.3868596943728
2023-11-03,12.8,5.6,0.0,0,22,9.2,0,0,0,4,0,113992,1416200.76178214,12.4236855374249,82.6803635342831,17.3196364657169,58.6892062600884,41.3107937399116
2023-11-04,16.1,8.3,0.0,0,13,12.2,0,0,0,5,1,111000,1585702.94228368,14.285612092646,74.8630630630631,25.1369369369369,57.9918918918919,42.0081081081081
2023-11-05,18.3,9.4,0.0,0,10,13.85,0,0,0,6,1,111006,1661200.00983385,14.9649569377677,72.919481829811,27.080518170189,55.577176008504,44.422823991496
2023-11-06,13.3,6.7,0.0,0,17,10.0,0,0,0,0,0,105623,1311488.2773166,12.4166921723167,85.2285960444221,14.7714039555779,54.9671946451057,45.0328053548943
2023-11-07,17.8,11.7,1.5,0,23,14.75,1,0,0,1,0,116876,1494911.24968282,12.7905750511895,85.2801259454465,14.7198740545535,54.391834080564,45.608165919436
2023-11-08,12.2,6.1,0.0,0,24,9.15,0,0,0,2,0,109783,1312171.99326651,11.9524151577796,86.9524425457493,13.0475574542507,55.4211489939244,44.5788510060756
